order_item_id,order_id,product_id,quantity,unit_price
13505,5343,96,3,173.44
13506,5343,19,3,184.22
13507,5343,307,2,189.48
13508,5343,77,1,67.64
13509,5344,104,2,61.73
13510,5344,133,2,131.4
13511,5344,139,3,140.57
13512,5345,77,2,99.87
13513,5345,212,1,14.47
13514,5346,320,2,39.03
13515,5347,107,3,194.14
13516,5347,187,3,88.88
13517,5348,98,3,37.31
13518,5348,74,3,82.18
13519,5349,267,2,179.07
13520,5350,186,3,186.16
13521,5350,126,3,106.24
13522,5350,207,2,50.56
13523,5350,301,2,191.87
13524,5351,232,3,23.08
13525,5352,40,2,142.87
13526,5352,287,3,180.28
13527,5353,257,3,114.85
13528,5353,141,1,171.29
13529,5354,203,2,101.79
13530,5354,235,3,28.37
13531,5354,239,3,132.05
13532,5355,236,3,177.29
13533,5355,322,2,93.76
13534,5355,246,1,179.67
13535,5356,208,2,128.79
13536,5357,224,1,20.89
13537,5358,69,2,65.02
13538,5359,102,2,138.9
13539,5359,19,2,49.8
13540,5359,283,3,142.89
13541,5360,81,2,197.34
13542,5360,203,2,18.01
13543,5360,292,1,182.58
13544,5361,221,3,116.72
13545,5361,24,3,163.99
13546,5361,4,2,39.15
13547,5361,151,3,181.9
13548,5362,55,3,53.51
13549,5362,317,3,127.81
13550,5362,115,1,59.06
13551,5363,34,2,90.37
13552,5363,209,3,42.18
13553,5363,17,2,44.0
13554,5363,297,1,184.75
13555,5364,190,3,104.71
13556,5364,1,3,167.9
13557,5364,7,2,175.38
13558,5364,111,1,121.37
13559,5365,281,1,190.43
13560,5366,287,1,63.21
13561,5367,70,3,137.74
13562,5367,113,3,161.49
13563,5367,148,2,180.44
13564,5367,139,3,36.84
13565,5368,176,1,146.39
13566,5368,23,2,98.56
13567,5368,188,3,183.57
13568,5369,305,2,70.81
13569,5369,326,3,103.55
13570,5369,163,1,84.09
13571,5370,50,2,192.1
13572,5370,206,3,10.96
13573,5370,287,1,146.18
13574,5370,219,1,52.98
13575,5371,276,3,165.13
13576,5372,49,2,135.1
13577,5372,156,1,93.98
13578,5372,246,1,117.29
13579,5372,276,2,24.2
13580,5373,107,2,52.51
13581,5373,4,1,170.47
13582,5373,6,3,185.52
13583,5374,249,2,23.37
13584,5374,180,2,37.41
13585,5375,14,3,33.56
13586,5376,219,3,108.46
13587,5376,12,1,146.71
13588,5376,71,1,23.43
13589,5376,157,3,79.01
13590,5377,171,1,133.86
13591,5377,255,3,168.16
13592,5378,117,2,146.79
13593,5378,175,1,74.79
13594,5379,243,2,47.75
13595,5380,38,2,33.68
13596,5380,275,2,85.37
13597,5381,53,2,116.97
13598,5381,266,3,198.71
13599,5381,107,3,168.59
13600,5381,196,1,191.25
13601,5382,117,3,109.42
13602,5382,20,1,89.66
13603,5382,123,1,82.08
13604,5383,64,3,17.68
13605,5383,101,2,162.95
13606,5384,251,2,192.61
13607,5384,76,2,37.68
13608,5385,20,3,108.55
13609,5385,158,2,106.92
13610,5385,95,1,164.62
13611,5386,82,1,81.56
13612,5386,102,1,195.79
13613,5386,110,3,105.02
13614,5387,60,2,46.7
13615,5388,150,2,76.73
13616,5388,13,3,184.98
13617,5389,41,2,93.91
13618,5390,192,2,64.81
13619,5391,323,2,101.36
13620,5391,123,1,65.41
13621,5392,33,1,145.11
13622,5392,126,1,52.2
13623,5393,261,3,102.63
13624,5393,223,2,187.43
13625,5393,309,1,187.32
13626,5393,324,1,69.6
13627,5394,64,3,193.92
13628,5394,37,2,120.39
13629,5394,42,1,184.88
13630,5395,139,2,129.54
13631,5396,298,1,126.18
13632,5396,257,1,170.81
13633,5396,292,3,157.4
13634,5396,198,3,67.2
13635,5397,283,3,82.83
13636,5397,199,1,32.49
13637,5397,299,3,50.15
13638,5397,135,2,167.72
13639,5398,140,2,94.67
13640,5399,273,3,88.2
13641,5399,25,2,90.46
13642,5399,268,3,35.97
13643,5399,162,1,107.0
13644,5400,269,1,44.99
13645,5401,158,3,100.86
13646,5402,155,3,16.33
13647,5403,215,2,36.79
13648,5403,178,1,138.11
13649,5403,14,3,124.82
13650,5403,104,2,110.3
13651,5404,156,3,153.09
13652,5404,12,1,124.58
13653,5404,322,3,75.52
13654,5404,250,1,177.16
13655,5405,263,3,48.74
13656,5406,231,3,164.6
13657,5406,105,3,69.43
13658,5407,164,1,174.67
13659,5408,267,3,190.62
13660,5408,172,2,114.77
13661,5408,11,1,147.74
13662,5409,24,2,164.42
13663,5409,203,2,139.92
13664,5409,28,1,104.11
13665,5410,199,1,137.36
13666,5410,239,1,198.72
13667,5410,220,1,117.85
13668,5410,189,1,195.44
13669,5411,73,1,100.34
13670,5412,169,3,189.08
13671,5412,265,1,42.14
13672,5412,322,2,71.04
13673,5413,311,3,194.01
13674,5414,311,3,141.36
13675,5415,69,2,178.48
13676,5415,51,2,164.83
13677,5415,142,1,199.29
13678,5416,118,1,173.89
13679,5416,325,1,78.78
13680,5417,22,2,23.19
13681,5418,157,3,82.5
13682,5418,239,2,186.86
13683,5418,272,3,133.17
13684,5419,264,3,19.94
13685,5420,31,1,120.46
13686,5420,220,1,17.35
13687,5420,117,1,170.91
13688,5421,251,3,103.77
13689,5422,128,3,18.48
13690,5423,178,1,155.13
13691,5423,256,1,84.1
13692,5424,290,1,174.1
13693,5424,135,3,67.49
13694,5425,20,3,184.07
13695,5425,105,1,126.0
13696,5425,222,3,165.22
13697,5425,52,1,31.18
13698,5426,6,1,82.5
13699,5426,24,2,20.72
13700,5427,275,1,117.18
13701,5428,40,3,28.27
13702,5429,140,1,98.68
13703,5429,277,2,87.79
13704,5429,40,3,52.86
13705,5429,315,3,119.73
13706,5430,109,2,72.2
13707,5430,217,2,182.8
13708,5430,110,3,95.8
13709,5430,101,2,130.68
13710,5431,51,2,92.94
13711,5432,101,1,162.96
13712,5432,40,1,40.42
13713,5432,237,2,178.6
13714,5432,221,2,56.39
13715,5433,31,3,174.03
13716,5434,176,1,60.07
13717,5435,175,3,29.2
13718,5435,156,3,61.64
13719,5435,219,1,26.98
13720,5435,234,3,197.13
13721,5436,168,1,20.92
13722,5436,221,2,103.19
13723,5436,209,1,74.31
13724,5437,142,3,84.84
13725,5437,304,2,78.8
13726,5437,139,3,50.42
13727,5437,229,1,149.07
13728,5438,75,3,145.97
13729,5439,84,3,171.04
13730,5439,257,2,106.78
13731,5439,88,2,85.24
13732,5440,50,3,103.75
13733,5440,141,3,61.54
13734,5440,218,1,20.2
13735,5441,86,3,151.69
13736,5441,56,1,119.4
13737,5441,186,1,66.18
13738,5441,191,1,181.56
13739,5442,15,3,110.47
13740,5443,259,1,68.68
13741,5443,224,1,50.48
13742,5444,96,1,47.62
13743,5444,117,1,107.7
13744,5444,84,1,133.59
13745,5445,116,3,95.16
13746,5445,76,2,174.14
13747,5445,128,2,38.64
13748,5446,240,1,123.12
13749,5446,293,2,13.92
13750,5447,144,3,67.19
13751,5447,211,3,86.54
13752,5447,43,3,174.26
13753,5448,261,3,52.36
13754,5448,108,3,68.91
13755,5448,11,3,43.42
13756,5449,297,3,82.27
13757,5449,291,2,183.41
13758,5450,265,2,181.55
13759,5450,32,2,114.75
13760,5450,26,2,178.65
13761,5450,276,2,116.54
13762,5451,313,2,189.54
13763,5452,85,1,174.93
13764,5452,1,2,33.8
13765,5452,175,1,28.34
13766,5453,55,2,38.3
13767,5454,292,3,31.57
13768,5454,95,2,193.46
13769,5455,140,1,160.3
13770,5455,318,2,107.99
13771,5455,183,2,53.28
13772,5455,245,2,128.03
13773,5456,106,1,158.1
13774,5456,26,1,64.39
13775,5457,214,1,117.85
13776,5457,141,1,34.3
13777,5457,67,1,102.95
13778,5458,197,1,106.92
13779,5459,46,1,95.21
13780,5459,300,3,11.8
13781,5460,106,3,116.55
13782,5461,237,3,131.93
13783,5462,162,2,144.99
13784,5463,139,3,78.15
13785,5463,115,2,63.46
13786,5463,33,2,88.94
13787,5463,172,1,90.97
13788,5464,208,3,154.28
13789,5464,119,1,39.93
13790,5465,1,2,65.91
13791,5465,62,3,151.08
13792,5465,123,1,155.68
13793,5466,14,2,35.66
13794,5466,269,2,100.35
13795,5466,276,2,167.65
13796,5466,137,1,41.37
13797,5467,169,3,15.17
13798,5467,237,2,136.99
13799,5468,277,3,22.94
13800,5468,322,3,103.93
13801,5468,19,2,51.67
13802,5469,291,1,188.89
13803,5469,183,2,80.86
13804,5469,277,3,35.61
13805,5469,296,1,11.65
13806,5470,255,3,67.2
13807,5470,295,3,78.32
13808,5471,86,2,126.74
13809,5471,321,2,100.48
13810,5471,161,3,179.76
13811,5472,38,1,182.38
13812,5472,209,1,12.02
13813,5472,182,3,183.74
13814,5472,98,2,67.47
13815,5473,287,2,189.23
13816,5473,251,2,184.85
13817,5473,158,2,46.64
13818,5473,277,2,194.46
13819,5474,51,1,184.43
13820,5474,15,3,146.81
13821,5474,63,1,141.09
13822,5474,164,2,41.38
13823,5475,260,1,186.5
13824,5475,192,2,105.94
13825,5476,73,1,141.85
13826,5476,246,1,44.66
13827,5477,203,1,189.49
13828,5477,44,1,141.35
13829,5478,236,2,39.39
13830,5478,195,2,31.42
13831,5478,2,3,182.29
13832,5479,280,3,123.19
13833,5479,191,2,49.93
13834,5479,318,1,155.51
13835,5480,43,2,147.88
13836,5480,70,2,47.4
13837,5481,279,2,24.85
13838,5481,25,2,62.61
13839,5482,35,1,93.55
13840,5482,147,3,187.46
13841,5482,295,2,165.96
13842,5483,9,2,56.0
13843,5483,181,3,22.22
13844,5484,319,2,165.13
13845,5484,70,2,25.73
13846,5485,58,1,76.71
13847,5485,301,2,84.33
13848,5485,7,3,75.98
13849,5485,36,3,179.73
13850,5486,85,2,124.91
13851,5486,183,2,123.57
13852,5486,48,3,23.29
13853,5487,101,2,67.2
13854,5488,116,2,163.59
13855,5488,239,3,100.43
13856,5488,68,2,109.81
13857,5489,187,1,112.45
13858,5489,175,3,109.26
13859,5489,216,1,175.48
13860,5490,46,1,156.07
13861,5490,56,2,186.48
13862,5490,81,3,138.02
13863,5490,6,1,198.42
13864,5491,176,1,15.89
13865,5491,97,1,131.22
13866,5491,184,1,134.74
13867,5491,71,3,104.53
13868,5492,318,2,112.32
13869,5492,215,2,79.49
13870,5493,133,1,22.1
13871,5493,37,3,116.6
13872,5494,189,2,122.54
13873,5494,15,3,91.56
13874,5495,72,2,91.24
13875,5495,90,2,58.18
13876,5495,307,2,172.06
13877,5495,215,2,19.14
13878,5496,274,2,52.8
13879,5496,121,3,158.25
13880,5497,94,2,114.31
13881,5498,60,3,45.35
13882,5499,93,2,39.27
13883,5499,116,3,165.84
13884,5500,187,1,41.6
13885,5500,297,3,153.72
13886,5501,98,3,37.22
13887,5502,121,3,96.9
13888,5503,10,1,183.13
13889,5504,284,2,15.91
13890,5504,95,1,22.14
13891,5505,1,1,40.04
13892,5505,317,2,196.09
13893,5506,227,3,81.27
13894,5506,219,3,40.03
13895,5506,211,1,142.7
13896,5506,139,2,141.06
13897,5507,221,3,36.46
13898,5507,144,3,180.59
13899,5507,125,1,91.71
13900,5508,154,1,158.85
13901,5508,207,1,161.5
13902,5508,28,1,194.71
13903,5509,69,3,192.68
13904,5509,131,3,40.25
13905,5510,170,3,16.76
13906,5510,307,3,38.0
13907,5510,126,1,106.99
13908,5511,286,3,48.78
13909,5512,150,2,49.67
13910,5512,204,2,183.98
13911,5512,131,2,70.2
13912,5513,1,1,86.12
13913,5513,278,3,123.91
13914,5513,24,1,112.72
13915,5514,118,2,114.12
13916,5514,318,1,48.28
13917,5514,295,1,106.63
13918,5515,93,1,124.19
13919,5515,207,3,162.5
13920,5516,242,3,180.12
13921,5516,283,2,198.38
13922,5517,3,3,29.59
13923,5517,231,1,157.23
13924,5518,20,1,55.4
13925,5518,233,1,40.25
13926,5519,105,1,189.3
13927,5519,71,2,60.76
13928,5520,6,2,148.23
13929,5520,183,1,102.26
13930,5520,264,1,149.27
13931,5521,249,2,184.57
13932,5521,46,2,28.94
13933,5522,15,2,149.28
13934,5522,147,2,158.29
13935,5522,235,3,29.32
13936,5523,252,1,171.13
13937,5524,242,3,170.45
13938,5524,188,2,24.26
13939,5525,270,2,120.01
13940,5525,161,3,94.41
13941,5526,111,3,13.61
13942,5526,248,3,46.28
13943,5527,295,2,74.13
13944,5527,28,1,104.85
13945,5528,117,2,36.75
13946,5529,232,3,44.23
13947,5529,82,1,190.48
13948,5529,299,2,59.8
13949,5529,271,3,163.67
13950,5530,244,2,72.67
13951,5530,39,1,20.48
13952,5530,238,2,128.08
13953,5530,318,1,109.83
13954,5531,196,1,45.11
13955,5531,114,1,199.82
13956,5531,156,1,189.77
13957,5531,307,1,117.7
13958,5532,137,3,25.6
13959,5533,95,3,120.25
13960,5534,127,2,166.89
13961,5534,56,3,166.85
13962,5534,158,1,93.56
13963,5535,259,1,133.67
13964,5535,247,1,59.58
13965,5535,66,2,161.48
13966,5536,244,2,115.31
13967,5536,223,3,47.53
13968,5537,16,1,93.82
13969,5537,12,2,56.16
13970,5537,324,2,27.54
13971,5537,22,1,100.85
13972,5538,200,1,124.7
13973,5538,157,1,117.17
13974,5538,197,1,141.77
13975,5538,235,1,199.42
13976,5539,307,2,137.87
13977,5539,190,2,47.13
13978,5539,253,3,194.12
13979,5540,240,1,115.66
13980,5540,231,2,171.1
13981,5540,166,3,10.94
13982,5541,59,3,139.28
13983,5541,167,3,76.4
13984,5541,82,2,157.99
13985,5542,131,3,140.18
13986,5542,133,1,64.2
13987,5542,175,2,68.01
13988,5543,206,1,185.36
13989,5543,311,3,54.29
13990,5543,234,3,23.09
13991,5544,322,3,52.37
13992,5544,308,3,176.77
13993,5545,264,3,78.09
13994,5545,195,3,97.48
13995,5545,6,2,137.43
13996,5546,318,3,21.49
13997,5547,119,3,143.44
13998,5547,285,1,37.79
13999,5547,243,1,124.98
14000,5547,4,3,147.08
14001,5548,139,3,15.34
14002,5548,43,2,42.69
14003,5549,278,3,32.1
14004,5549,274,1,11.89
14005,5550,212,1,98.66
14006,5550,240,2,138.65
14007,5550,23,1,189.18
14008,5551,149,1,98.03
14009,5552,36,2,176.92
14010,5552,281,3,166.55
14011,5552,2,3,118.12
14012,5552,73,3,68.68
14013,5553,119,3,78.7
14014,5554,14,1,86.29
14015,5554,253,1,76.68
14016,5554,76,1,136.93
14017,5555,31,1,88.87
14018,5555,83,2,142.78
14019,5556,173,2,102.17
14020,5557,310,1,191.07
14021,5557,9,2,98.56
14022,5558,139,2,120.24
14023,5558,221,3,154.81
14024,5558,235,1,151.15
14025,5558,142,3,123.12
14026,5559,107,3,129.55
14027,5559,238,3,197.57
14028,5559,199,1,45.26
14029,5560,97,1,14.54
14030,5561,252,3,39.37
14031,5561,271,2,83.37
14032,5562,146,3,37.5
14033,5562,19,1,41.16
14034,5563,27,3,20.22
14035,5564,173,1,164.71
14036,5564,126,2,170.52
14037,5564,104,2,123.43
14038,5565,161,3,22.37
14039,5565,298,1,139.08
14040,5565,290,1,103.74
14041,5566,268,1,79.62
14042,5566,194,1,137.13
14043,5566,24,2,131.54
14044,5567,245,2,139.75
14045,5567,100,2,188.4
14046,5568,220,1,37.55
14047,5568,221,3,168.78
14048,5568,170,3,73.94
14049,5569,296,2,10.03
14050,5569,22,1,42.01
14051,5570,117,1,13.0
14052,5570,263,1,180.11
14053,5571,67,1,33.5
14054,5571,73,2,141.15
14055,5571,210,1,107.79
14056,5572,69,2,86.1
14057,5573,144,1,196.26
14058,5574,268,2,62.26
14059,5574,101,3,113.3
14060,5574,63,1,169.57
14061,5575,140,3,38.46
14062,5575,259,1,112.14
14063,5575,314,3,154.49
14064,5576,14,1,136.04
14065,5576,291,2,113.42
14066,5576,307,3,112.71
14067,5576,304,3,129.1
14068,5577,313,3,136.1
14069,5577,105,3,135.31
14070,5577,110,2,157.74
14071,5577,287,3,182.99
14072,5578,142,3,64.61
14073,5578,6,3,98.7
14074,5578,227,2,144.32
14075,5578,111,2,132.43
14076,5579,89,1,150.57
14077,5579,19,1,121.79
14078,5580,284,2,59.41
14079,5580,1,1,53.26
14080,5580,193,2,51.83
14081,5581,84,1,164.92
14082,5581,149,3,184.25
14083,5582,181,3,15.69
14084,5582,262,3,184.84
14085,5582,258,3,85.81
14086,5582,215,2,97.93
14087,5583,73,1,73.81
14088,5583,131,2,101.91
14089,5583,291,3,173.16
14090,5584,109,2,145.65
14091,5584,264,3,136.25
14092,5584,51,2,91.71
14093,5584,188,2,38.53
14094,5585,197,1,82.23
14095,5586,144,1,48.68
14096,5586,298,2,153.09
14097,5586,123,2,39.85
14098,5587,230,3,66.19
14099,5588,149,1,56.24
14100,5588,300,3,125.76
14101,5588,211,2,142.05
14102,5588,183,3,153.85
14103,5589,118,3,181.21
14104,5589,3,3,100.35
14105,5589,226,3,112.65
14106,5589,296,3,55.27
14107,5590,256,3,51.92
14108,5590,7,1,38.44
14109,5590,250,2,63.74
14110,5590,239,1,15.85
14111,5591,229,2,157.96
14112,5591,80,1,59.72
14113,5591,271,1,45.41
14114,5591,212,1,95.79
14115,5592,29,1,89.32
14116,5592,21,1,66.33
14117,5592,279,1,170.36
14118,5592,301,2,165.66
14119,5593,131,3,151.8
14120,5594,247,2,124.6
14121,5594,312,2,66.21
14122,5594,5,3,130.2
14123,5594,135,3,130.47
14124,5595,115,1,193.07
14125,5595,52,3,169.69
14126,5596,312,1,145.88
14127,5596,319,2,115.35
14128,5596,52,2,153.2
14129,5597,192,3,126.48
14130,5598,40,2,33.96
14131,5598,250,2,172.67
14132,5599,12,3,63.68
14133,5599,225,3,145.51
14134,5600,76,3,37.5
14135,5601,213,1,15.13
14136,5602,143,2,106.74
14137,5602,97,1,141.95
14138,5603,255,1,182.68
14139,5603,155,1,95.6
14140,5604,191,3,76.3
14141,5604,276,3,149.43
14142,5604,151,2,91.61
14143,5604,304,2,16.97
14144,5605,143,3,146.32
14145,5606,28,3,134.81
14146,5606,104,1,165.36
14147,5606,294,1,36.66
14148,5607,212,1,186.59
14149,5607,125,1,28.19
14150,5608,45,1,90.67
14151,5608,85,2,74.55
14152,5608,219,3,143.08
14153,5608,3,1,97.14
14154,5609,40,1,40.2
14155,5609,25,1,163.24
14156,5610,154,1,35.86
14157,5610,256,1,162.96
14158,5611,43,2,17.22
14159,5611,32,3,48.13
14160,5611,274,3,75.8
14161,5611,124,1,40.52
14162,5612,7,3,171.57
14163,5612,196,1,197.71
14164,5612,152,1,28.33
14165,5613,30,2,176.43
14166,5613,172,3,48.4
14167,5614,120,3,61.83
14168,5614,106,1,47.61
14169,5615,41,3,105.06
14170,5616,130,3,150.19
14171,5616,140,2,60.04
14172,5617,100,1,169.95
14173,5617,216,1,189.41
14174,5617,134,2,167.3
14175,5617,58,2,84.22
14176,5618,163,2,193.37
14177,5618,265,3,47.82
14178,5619,19,1,144.86
14179,5619,148,3,24.46
14180,5620,276,1,165.3
14181,5620,100,2,111.88
14182,5620,113,1,144.55
14183,5620,14,2,63.02
14184,5621,111,1,101.02
14185,5621,254,2,35.8
14186,5621,207,1,104.31
14187,5621,261,3,142.07
14188,5622,297,1,155.92
14189,5623,30,3,104.28
14190,5623,158,2,192.56
14191,5623,179,3,190.77
14192,5624,200,2,169.26
14193,5625,293,1,148.09
14194,5625,184,1,172.81
14195,5626,5,1,116.37
14196,5627,75,1,154.17
14197,5628,303,1,105.19
14198,5628,263,1,181.74
14199,5629,166,2,170.43
14200,5629,18,3,131.96
14201,5630,15,1,192.94
14202,5630,226,2,77.33
14203,5630,95,2,126.02
14204,5630,203,2,121.29
14205,5631,315,3,51.77
14206,5632,136,3,85.62
14207,5633,181,1,45.37
14208,5633,223,1,105.68
14209,5633,281,1,35.47
14210,5633,159,3,120.11
14211,5634,251,1,154.52
14212,5634,188,1,67.45
14213,5634,137,3,124.03
14214,5634,126,1,192.04
14215,5635,203,2,26.11
14216,5636,97,3,87.18
14217,5636,107,2,28.3
14218,5636,318,2,115.95
14219,5637,284,1,125.19
14220,5637,184,3,99.99
14221,5637,150,3,32.92
14222,5637,148,1,102.57
14223,5638,161,3,60.64
14224,5638,210,2,127.35
14225,5639,44,3,51.75
14226,5639,119,3,88.55
14227,5640,189,2,95.73
14228,5640,251,2,12.85
14229,5640,92,2,178.42
14230,5640,297,1,176.08
14231,5641,30,1,21.49
14232,5642,157,2,99.93
14233,5642,303,1,98.62
14234,5642,138,1,55.09
14235,5643,168,2,182.56
14236,5643,68,3,36.3
14237,5643,297,1,136.11
14238,5644,250,3,144.64
14239,5644,3,1,91.91
14240,5645,265,1,45.31
14241,5645,220,2,34.31
14242,5646,208,2,27.17
14243,5647,252,3,89.27
14244,5647,29,2,94.83
14245,5647,316,1,35.55
14246,5648,270,3,121.61
14247,5648,19,1,72.77
14248,5648,186,3,121.89
14249,5648,74,2,127.61
14250,5649,290,3,122.0
14251,5649,175,1,189.92
14252,5649,122,1,123.63
14253,5650,55,1,66.12
14254,5651,141,3,128.16
14255,5652,200,2,99.4
14256,5653,114,3,55.06
14257,5654,76,1,162.91
14258,5654,71,1,52.66
14259,5654,102,1,41.68
14260,5655,174,2,184.75
14261,5655,19,1,103.66
14262,5655,103,3,121.73
14263,5656,193,1,199.19
14264,5657,229,1,40.78
14265,5657,59,2,60.63
14266,5657,119,1,36.97
14267,5657,99,3,38.97
14268,5658,234,1,143.56
14269,5658,317,3,145.54
14270,5658,96,3,53.49
14271,5659,266,1,37.92
14272,5660,237,2,158.43
14273,5660,73,3,158.82
14274,5660,154,3,157.07
14275,5660,50,1,70.32
14276,5661,85,3,36.31
14277,5662,122,1,144.58
14278,5662,184,1,195.77
14279,5662,192,2,95.87
14280,5663,241,2,78.16
14281,5664,310,1,45.73
14282,5665,110,1,99.5
14283,5666,309,1,199.95
14284,5666,68,3,105.32
14285,5666,21,2,188.24
14286,5666,227,1,138.96
14287,5667,227,3,19.33
14288,5667,211,1,167.56
14289,5667,75,2,116.26
14290,5667,257,3,150.43
14291,5668,62,1,63.15
14292,5668,111,2,173.44
14293,5668,302,3,15.88
14294,5669,14,1,139.32
14295,5669,255,2,23.8
14296,5670,74,2,67.86
14297,5670,202,1,192.55
14298,5670,304,1,38.55
14299,5671,252,3,148.1
14300,5671,313,2,180.77
14301,5671,103,3,197.91
14302,5672,312,1,196.8
14303,5673,318,3,149.18
14304,5674,225,2,89.85
14305,5674,54,3,128.53
14306,5674,260,1,169.19
14307,5675,28,3,24.95
14308,5675,53,3,109.83
14309,5675,171,3,11.21
14310,5675,83,1,124.21
14311,5676,104,2,32.01
14312,5676,323,3,113.92
14313,5676,89,1,154.55
14314,5676,229,1,28.05
14315,5677,102,2,115.48
14316,5677,18,2,10.65
14317,5677,178,3,91.6
14318,5677,15,2,72.62
14319,5678,226,1,190.23
14320,5678,191,2,67.62
14321,5678,319,1,42.6
14322,5678,40,1,50.39
14323,5679,160,1,175.71
14324,5679,137,1,83.77
14325,5679,16,3,166.18
14326,5680,248,1,96.13
14327,5681,87,1,44.48
14328,5681,59,1,78.53
14329,5681,190,2,131.3
14330,5681,221,1,73.71
14331,5682,105,3,70.63
14332,5683,311,2,198.5
14333,5684,26,3,66.96
14334,5684,89,2,67.84
14335,5685,210,2,53.18
14336,5685,153,3,166.14
14337,5685,41,2,115.03
14338,5685,327,3,138.41
14339,5686,164,3,68.48
14340,5686,140,3,99.94
14341,5686,285,1,147.94
14342,5687,221,3,80.01
14343,5687,211,2,165.7
14344,5688,240,1,125.11
14345,5688,189,2,27.45
14346,5688,111,2,24.33
14347,5688,125,3,68.32
14348,5689,203,2,146.82
14349,5689,305,3,196.6
14350,5690,197,3,96.63
14351,5690,36,1,132.42
14352,5690,263,3,80.32
14353,5691,20,2,179.43
14354,5692,118,3,143.31
14355,5692,243,3,82.06
14356,5693,81,3,168.09
14357,5693,70,1,31.4
14358,5693,121,2,104.22
14359,5694,325,1,104.65
14360,5694,212,2,185.48
14361,5694,47,1,189.72
14362,5694,262,1,189.47
14363,5695,262,2,65.18
14364,5695,182,2,90.73
14365,5696,154,2,157.41
14366,5696,194,3,108.82
14367,5697,282,1,165.02
14368,5697,174,1,136.17
14369,5697,264,1,86.15
14370,5698,229,1,108.41
14371,5698,181,2,132.11
14372,5698,99,1,58.56
14373,5699,123,3,22.47
14374,5699,53,2,142.44
14375,5699,261,1,53.45
14376,5699,259,1,79.37
14377,5700,97,3,67.14
14378,5700,111,3,48.21
14379,5701,248,3,29.02
14380,5702,277,2,83.64
14381,5702,147,2,67.0
14382,5703,96,3,27.17
14383,5703,53,3,62.95
14384,5704,228,3,70.58
14385,5704,81,1,70.1
14386,5704,300,3,151.47
14387,5704,110,3,69.36
14388,5705,241,3,74.51
14389,5705,156,2,115.75
14390,5706,17,2,32.07
14391,5706,124,2,169.28
14392,5706,199,1,106.34
14393,5706,246,2,63.29
14394,5707,122,2,57.8
14395,5707,147,1,122.94
14396,5707,275,2,108.42
14397,5708,178,3,199.9
14398,5708,20,2,91.66
14399,5708,23,3,163.56
14400,5709,5,3,12.63
14401,5709,283,1,60.02
14402,5710,178,2,165.46
14403,5710,166,2,86.19
14404,5711,284,2,105.13
14405,5711,57,1,108.72
14406,5711,212,3,88.45
14407,5711,149,3,166.46
14408,5712,83,1,103.81
14409,5712,197,3,152.49
14410,5712,106,3,142.88
14411,5712,139,3,50.53
14412,5713,226,2,157.17
14413,5713,269,1,69.02
14414,5714,119,3,146.52
14415,5714,325,3,196.55
14416,5714,35,3,83.19
14417,5715,112,2,74.42
14418,5715,319,2,144.24
14419,5715,14,2,85.83
14420,5716,264,3,155.14
14421,5716,29,1,10.73
14422,5717,123,1,196.18
14423,5717,119,1,139.52
14424,5717,95,1,196.58
14425,5717,310,1,142.74
14426,5718,300,1,47.45
14427,5719,4,2,58.24
14428,5719,190,2,166.63
14429,5719,321,2,107.71
14430,5720,48,3,102.71
14431,5720,60,2,168.21
14432,5720,213,2,81.48
14433,5721,58,3,173.38
14434,5721,278,3,143.97
14435,5721,6,1,49.18
14436,5722,150,2,22.64
14437,5722,295,3,12.63
14438,5722,203,1,195.82
14439,5723,254,1,56.46
14440,5724,47,3,122.4
14441,5724,102,1,74.81
14442,5724,223,3,100.69
14443,5725,27,2,46.23
14444,5725,316,3,179.03
14445,5726,23,3,185.2
14446,5727,162,3,86.94
14447,5728,262,2,74.85
14448,5729,141,1,145.38
14449,5729,159,3,146.61
14450,5730,303,3,114.32
14451,5730,212,3,109.63
14452,5730,223,2,111.95
14453,5730,112,1,13.41
14454,5731,24,3,19.51
14455,5731,222,2,117.86
14456,5731,116,3,170.18
14457,5731,200,3,120.9
14458,5732,75,2,164.77
14459,5733,89,2,74.13
14460,5733,232,1,155.02
14461,5733,50,3,141.84
14462,5734,26,2,64.32
14463,5735,188,2,151.66
14464,5735,289,2,90.05
14465,5736,28,2,111.0
14466,5736,37,3,157.66
14467,5736,67,2,102.86
14468,5736,144,3,194.78
14469,5737,86,2,118.52
14470,5737,17,1,40.96
14471,5737,164,1,76.12
14472,5738,164,2,75.72
14473,5738,303,1,10.42
14474,5738,229,3,102.82
14475,5739,201,2,52.63
14476,5739,128,1,174.29
14477,5739,244,2,176.49
14478,5739,304,2,117.66
14479,5740,255,3,160.4
14480,5740,251,2,166.42
14481,5740,4,3,111.74
14482,5740,294,3,151.44
14483,5741,223,3,137.12
14484,5741,9,3,180.35
14485,5741,179,1,184.27
14486,5741,84,3,100.2
14487,5742,109,3,84.51
14488,5743,282,3,84.99
14489,5744,275,1,196.95
14490,5744,120,3,76.42
14491,5745,211,3,89.32
14492,5745,38,3,67.75
14493,5746,251,1,15.05
14494,5746,222,1,132.52
14495,5747,78,3,154.09
14496,5747,272,2,55.96
14497,5747,258,1,114.66
14498,5748,150,1,60.05
14499,5748,75,2,13.84
14500,5749,49,3,36.3
14501,5749,1,2,90.39
14502,5750,23,2,114.55
